지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
108,서울,2025-01-19 13:00,6.7,,1.8,70,49,6
108,서울,2025-01-19 14:00,8.4,,2.1,180,50,5
108,서울,2025-01-19 15:00,8.8,,2.9,200,55,7
108,서울,2025-01-19 16:00,8.2,,1.9,250,59,7
108,서울,2025-01-19 17:00,7.7,,2.4,270,63,6
108,서울,2025-01-19 18:00,6.8,,1.5,290,68,6
108,서울,2025-01-19 19:00,6,,1.3,290,73,0
108,서울,2025-01-19 20:00,5.5,,1,270,75,5
108,서울,2025-01-19 21:00,5.3,,1.2,270,78,8
108,서울,2025-01-19 22:00,4.8,,0.5,290,81,0
108,서울,2025-01-19 23:00,4.3,,0.5,320,83,0
108,서울,2025-01-20 0:00,3.8,,2.2,50,82,6
108,서울,2025-01-20 1:00,3.1,,1.4,20,82,0
108,서울,2025-01-20 2:00,3,,1.3,50,83,9
108,서울,2025-01-20 3:00,3.2,0,0.6,50,82,9
108,서울,2025-01-20 4:00,3.4,,1.4,50,82,9
108,서울,2025-01-20 5:00,3.6,,1.5,20,80,9
108,서울,2025-01-20 6:00,3.7,,1.8,20,80,9
108,서울,2025-01-20 7:00,3.3,,1.4,50,81,7
108,서울,2025-01-20 8:00,3.1,,1.7,50,82,9
108,서울,2025-01-20 9:00,3.3,,0.8,50,82,8
108,서울,2025-01-20 10:00,4.3,,2.6,180,77,8
108,서울,2025-01-20 11:00,4.6,,1.8,200,77,9
108,서울,2025-01-20 12:00,5,,2.4,250,69,8
108,서울,2025-01-20 13:00,6.1,,1.7,250,65,8
108,서울,2025-01-20 14:00,7,,2.1,200,58,7
108,서울,2025-01-20 15:00,7.3,,1.9,180,55,4
108,서울,2025-01-20 16:00,7.2,,1.6,230,52,4
108,서울,2025-01-20 17:00,6.1,,2.2,230,54,1
108,서울,2025-01-20 18:00,4.8,,1.9,270,61,0
108,서울,2025-01-20 19:00,3.9,,1.3,270,66,0
108,서울,2025-01-20 20:00,2.9,,1.4,270,70,0
108,서울,2025-01-20 21:00,2.6,,1.5,320,74,0
108,서울,2025-01-20 22:00,1.9,,1.7,270,76,0
108,서울,2025-01-20 23:00,1.4,,1.3,270,79,0
108,서울,2025-01-21 0:00,0.9,,1.3,270,82,0
108,서울,2025-01-21 1:00,0.7,,1.4,270,83,0
108,서울,2025-01-21 2:00,0.4,,1.4,20,83,0
108,서울,2025-01-21 3:00,0.2,,1.6,20,85,0
108,서울,2025-01-21 4:00,-0.1,,2,20,86,0
108,서울,2025-01-21 5:00,-0.3,,1.5,20,87,0
108,서울,2025-01-21 6:00,-0.6,,1.6,20,88,0
108,서울,2025-01-21 7:00,-0.7,,1.6,50,89,0
108,서울,2025-01-21 8:00,-0.9,,2,20,90,0
108,서울,2025-01-21 9:00,-0.3,,1.8,20,90,0
108,서울,2025-01-21 10:00,1.1,,1.2,360,87,0
108,서울,2025-01-21 11:00,3.2,,1.8,200,81,0
108,서울,2025-01-21 12:00,4.8,,2.3,200,77,3
108,서울,2025-01-21 13:00,5.5,,2.3,250,74,4
108,서울,2025-01-21 14:00,6.3,,1.8,230,67,4
108,서울,2025-01-21 15:00,6.1,,1.6,230,65,7
108,서울,2025-01-21 16:00,5.7,,2.3,290,68,4
108,서울,2025-01-21 17:00,5.2,,1,290,70,0
108,서울,2025-01-21 18:00,4.2,,0.5,320,73,0
108,서울,2025-01-21 19:00,3.2,,1.6,270,79,0
108,서울,2025-01-21 20:00,2.7,,1.4,290,80,0
108,서울,2025-01-21 21:00,2.2,,0.4,0,82,0
108,서울,2025-01-21 22:00,2.2,,0.5,250,79,5
108,서울,2025-01-21 23:00,2.3,,1.2,360,78,7
108,서울,2025-01-22 0:00,2.4,,2.1,50,78,8
108,서울,2025-01-22 1:00,2.5,,1.7,50,77,6
108,서울,2025-01-22 2:00,2.4,,1.5,50,77,7
108,서울,2025-01-22 3:00,2.2,,1.7,360,78,7
108,서울,2025-01-22 4:00,2.3,,1.8,20,78,8
108,서울,2025-01-22 5:00,2.4,,2,20,78,8
108,서울,2025-01-22 6:00,3.2,,1.8,230,83,8
108,서울,2025-01-22 7:00,3.4,,2,250,84,8
108,서울,2025-01-22 8:00,2.9,,0.9,250,85,6
108,서울,2025-01-22 9:00,3,,1.3,290,88,7
108,서울,2025-01-22 10:00,3.4,,2,270,87,8
108,서울,2025-01-22 11:00,3.9,,1.4,250,82,7
108,서울,2025-01-22 12:00,5.7,,1.7,250,75,3
108,서울,2025-01-22 13:00,6.7,,1.9,200,65,6
108,서울,2025-01-22 14:00,7.3,,2.8,230,44,3
108,서울,2025-01-22 15:00,7.5,,2.9,250,49,2
108,서울,2025-01-22 16:00,7,,3,250,43,6
108,서울,2025-01-22 17:00,6.1,,2.7,250,45,4
108,서울,2025-01-22 18:00,4.6,,2.4,270,52,0
108,서울,2025-01-22 19:00,3.4,,2.3,270,59,0
108,서울,2025-01-22 20:00,2.6,,1.8,290,60,0
108,서울,2025-01-22 21:00,1.8,,1.7,270,61,0
108,서울,2025-01-22 22:00,1.7,,2.2,270,72,0
108,서울,2025-01-22 23:00,1.3,,1.8,270,76,0
108,서울,2025-01-23 0:00,0.5,,0.7,230,76,0
108,서울,2025-01-23 1:00,-0.2,,1.9,270,76,0
108,서울,2025-01-23 2:00,-0.6,,1.7,270,77,0
108,서울,2025-01-23 3:00,-0.6,,1.1,360,75,0
108,서울,2025-01-23 4:00,-1,,1.6,270,78,0
108,서울,2025-01-23 5:00,-1.5,,0.3,0,82,0
108,서울,2025-01-23 6:00,-1.8,,1.3,270,82,0
108,서울,2025-01-23 7:00,-2.3,,1.6,270,82,0
108,서울,2025-01-23 8:00,-2.1,,1.4,70,80,0
108,서울,2025-01-23 9:00,-1.6,,1.4,50,77,0
108,서울,2025-01-23 10:00,1.2,,0.9,230,65,0
108,서울,2025-01-23 11:00,3,,2.3,270,39,0
108,서울,2025-01-23 12:00,5.8,,2.3,180,40,0
108,서울,2025-01-23 13:00,5.8,,2.9,270,36,0
108,서울,2025-01-23 14:00,6.9,,2.2,270,33,0
108,서울,2025-01-23 15:00,7.4,,2.5,230,27,0
108,서울,2025-01-23 16:00,7.3,,2.9,290,25,0
108,서울,2025-01-23 17:00,6.2,,2.3,290,29,0
108,서울,2025-01-23 18:00,4.6,,2.8,270,35,0
108,서울,2025-01-23 19:00,3.1,,2.4,270,43,0
108,서울,2025-01-23 20:00,2.3,,1.7,230,46,0
108,서울,2025-01-23 21:00,1.7,,1.5,290,46,0
108,서울,2025-01-23 22:00,0.9,,0.9,270,48,0
108,서울,2025-01-23 23:00,0.5,,1.2,320,50,0
108,서울,2025-01-24 0:00,0.1,,0.2,0,52,0
108,서울,2025-01-24 1:00,-0.5,,1,50,54,0
108,서울,2025-01-24 2:00,-0.7,,0.7,320,56,0
108,서울,2025-01-24 3:00,-1.2,,0.7,360,60,0
108,서울,2025-01-24 4:00,-1.4,,2,20,59,0
108,서울,2025-01-24 5:00,-1.8,,1.9,20,63,0
108,서울,2025-01-24 6:00,-2.2,,1.8,20,64,0
108,서울,2025-01-24 7:00,-2.3,,1,360,64,0
108,서울,2025-01-24 8:00,-2.6,,2.1,20,66,0
108,서울,2025-01-24 9:00,-2,,2,20,65,0
108,서울,2025-01-24 10:00,1.8,,2.1,90,52,0
108,서울,2025-01-24 11:00,4.2,,0.6,50,44,0
108,서울,2025-01-24 12:00,6.4,,1.7,70,33,0
108,서울,2025-01-24 13:00,7.9,,1.3,90,30,0
108,서울,2025-01-24 14:00,9.2,,1.9,180,33,0
108,서울,2025-01-24 15:00,9.7,,0.7,50,29,0
108,서울,2025-01-24 16:00,10.3,,2.2,250,28,0
108,서울,2025-01-24 17:00,9,,2.8,290,24,0
108,서울,2025-01-24 18:00,7.4,,2.5,320,29,0
108,서울,2025-01-24 19:00,6,,0.9,270,35,0
108,서울,2025-01-24 20:00,4.7,,1.2,290,40,0
108,서울,2025-01-24 21:00,4.1,,0.7,270,43,0
108,서울,2025-01-24 22:00,3.3,,0.4,0,44,0
108,서울,2025-01-24 23:00,2.7,,1.9,50,42,0
108,서울,2025-01-25 0:00,2.6,,2.1,70,44,0
108,서울,2025-01-25 1:00,2.3,,2.5,50,49,0
108,서울,2025-01-25 2:00,2.2,,2.9,50,54,0
108,서울,2025-01-25 3:00,2.1,,2.3,70,57,0
108,서울,2025-01-25 4:00,1.5,,2,70,61,0
108,서울,2025-01-25 5:00,1.6,,2.7,70,65,0
108,서울,2025-01-25 6:00,1.3,,2.7,70,68,0
108,서울,2025-01-25 7:00,1.9,,3.5,70,70,0
108,서울,2025-01-25 8:00,2.3,,3.9,50,70,0
108,서울,2025-01-25 9:00,3.6,,3.2,50,66,0
108,서울,2025-01-25 10:00,6,,4.1,50,58,0
108,서울,2025-01-25 11:00,7.8,,3.1,50,51,0
108,서울,2025-01-25 12:00,9.2,,3.5,90,46,0
108,서울,2025-01-25 13:00,10.1,,2.8,70,42,1
108,서울,2025-01-25 14:00,11.2,,2,90,39,4
108,서울,2025-01-25 15:00,9.8,,3.7,20,37,6
108,서울,2025-01-25 16:00,9.3,,2.2,50,38,3
108,서울,2025-01-25 17:00,9.7,,3.6,50,37,5
108,서울,2025-01-25 18:00,7.8,,2.3,50,40,0
108,서울,2025-01-25 19:00,6.7,,3.9,50,45,0
108,서울,2025-01-25 20:00,5.6,,3.7,50,48,0
108,서울,2025-01-25 21:00,4.7,,3.5,50,51,0
108,서울,2025-01-25 22:00,4.4,,4.2,70,53,0
108,서울,2025-01-25 23:00,3.9,,4.4,70,55,0
108,서울,2025-01-26 0:00,3.4,,3.8,70,57,3
108,서울,2025-01-26 1:00,3.2,,4,50,58,7
108,서울,2025-01-26 2:00,3.2,,2.6,70,56,7
108,서울,2025-01-26 3:00,3.1,,3.4,50,55,8
108,서울,2025-01-26 4:00,3.1,,3.3,50,54,8
108,서울,2025-01-26 5:00,2.7,,3.4,70,56,0
108,서울,2025-01-26 6:00,2,,3,50,58,1
108,서울,2025-01-26 7:00,1.9,,3.9,50,60,7
108,서울,2025-01-26 8:00,2,,4,50,59,7
108,서울,2025-01-26 9:00,2.5,,3.9,50,58,7
108,서울,2025-01-26 10:00,3.7,,3.4,50,53,8
108,서울,2025-01-26 11:00,5.6,,2.9,50,47,6
108,서울,2025-01-26 12:00,6.6,,1.6,70,43,10
108,서울,2025-01-26 13:00,7,,2.8,20,41,10
108,서울,2025-01-26 14:00,7.5,,2.7,50,39,9
108,서울,2025-01-26 15:00,7.2,,1.6,90,39,10
108,서울,2025-01-26 16:00,6.9,,2.4,50,41,10
108,서울,2025-01-26 17:00,6.4,,2.8,50,42,10
108,서울,2025-01-26 18:00,5.8,,3,50,45,8
108,서울,2025-01-26 19:00,5.2,,2.6,50,47,9
108,서울,2025-01-26 20:00,4.7,,2.7,50,49,9
108,서울,2025-01-26 21:00,4.5,,2,50,51,10
108,서울,2025-01-26 22:00,4.6,,1.5,90,51,10
108,서울,2025-01-26 23:00,5.2,,4,160,52,10
108,서울,2025-01-27 0:00,5.1,,2.6,140,55,10
108,서울,2025-01-27 1:00,4.3,,2.9,180,67,10
108,서울,2025-01-27 2:00,3.1,,1.6,90,84,10
108,서울,2025-01-27 3:00,3,0.2,1.8,110,87,10
108,서울,2025-01-27 4:00,2.7,,2.1,110,89,10
108,서울,2025-01-27 5:00,2.7,,2.1,90,89,10
108,서울,2025-01-27 6:00,2.9,0.7,2.3,180,90,10
108,서울,2025-01-27 7:00,1.9,,2.8,200,92,10
108,서울,2025-01-27 8:00,1.3,,3.2,230,94,10
108,서울,2025-01-27 9:00,0.5,3.3,2.9,250,92,10
108,서울,2025-01-27 10:00,-0.7,,4.7,250,86,10
108,서울,2025-01-27 11:00,-0.3,,4.1,230,73,10
108,서울,2025-01-27 12:00,0,0.5,3.7,270,67,9
108,서울,2025-01-27 13:00,1,,2.4,250,63,7
108,서울,2025-01-27 14:00,1.3,,3.4,180,56,8
108,서울,2025-01-27 15:00,0.4,0,5.8,230,71,9
108,서울,2025-01-27 16:00,-0.8,,3.2,230,88,9
108,서울,2025-01-27 17:00,-0.6,,4.5,270,76,9
108,서울,2025-01-27 18:00,-1,0.8,3.7,270,73,9
108,서울,2025-01-27 19:00,-1.4,,3.6,270,67,8
108,서울,2025-01-27 20:00,-1.4,,4.6,250,67,8
108,서울,2025-01-27 21:00,-1.5,0,3.6,270,68,8
108,서울,2025-01-27 22:00,-1.7,,3.2,270,72,9
108,서울,2025-01-27 23:00,-2.3,,4.2,250,76,9
108,서울,2025-01-28 0:00,-2.7,0.1,4,270,75,9
108,서울,2025-01-28 1:00,-2.7,,5,270,72,9
108,서울,2025-01-28 2:00,-2.9,,4,250,75,9
108,서울,2025-01-28 3:00,-3.3,0,5,270,80,9
108,서울,2025-01-28 4:00,-3.7,,3.8,250,76,9
108,서울,2025-01-28 5:00,-3.8,,4.2,270,71,9
108,서울,2025-01-28 6:00,-3.9,0.1,4.7,250,71,9
108,서울,2025-01-28 7:00,-4.2,,3.9,250,77,9
108,서울,2025-01-28 8:00,-4.3,,3.4,250,77,9
108,서울,2025-01-28 9:00,-4.1,0,4.6,250,76,9
108,서울,2025-01-28 10:00,-3.5,,5,270,74,7
108,서울,2025-01-28 11:00,-3.2,,4.4,270,73,9
108,서울,2025-01-28 12:00,-3,0,5.2,270,72,9
108,서울,2025-01-28 13:00,-3.2,,5.1,290,74,9
108,서울,2025-01-28 14:00,-3,,4.4,270,70,9
108,서울,2025-01-28 15:00,-2.6,0,5.2,290,59,9
108,서울,2025-01-28 16:00,-2.9,,4.9,270,62,8
108,서울,2025-01-28 17:00,-3.1,,4.1,270,65,8
108,서울,2025-01-28 18:00,-4,0,3.2,290,65,4
108,서울,2025-01-28 19:00,-4.7,,3.4,270,70,6
108,서울,2025-01-28 20:00,-4.9,,3.8,270,72,8
108,서울,2025-01-28 21:00,-4.9,0,2.9,270,70,9
108,서울,2025-01-28 22:00,-5,,3.3,290,70,9
108,서울,2025-01-28 23:00,-5.2,,2.2,270,73,9
108,서울,2025-01-29 0:00,-5.2,0,2.5,250,77,9
108,서울,2025-01-29 1:00,-5.1,,2,250,78,9
108,서울,2025-01-29 2:00,-4.8,,2.8,270,77,9
108,서울,2025-01-29 3:00,-4.7,0,3,290,81,9
108,서울,2025-01-29 4:00,-5.2,,3.3,290,82,9
108,서울,2025-01-29 5:00,-5.4,,2.7,270,85,8
108,서울,2025-01-29 6:00,-5.8,0.2,3,290,84,8
108,서울,2025-01-29 7:00,-6.2,,2,270,80,8
108,서울,2025-01-29 8:00,-6.3,,1.6,290,80,8
108,서울,2025-01-29 9:00,-6.4,0,2.3,290,80,6
108,서울,2025-01-29 10:00,-5.3,,2.6,270,73,8
108,서울,2025-01-29 11:00,-4.5,,3.4,270,68,8
108,서울,2025-01-29 12:00,-3.6,0,3.6,270,62,6
108,서울,2025-01-29 13:00,-2.1,,4.4,270,51,4
108,서울,2025-01-29 14:00,-1.5,,4.4,250,50,6
108,서울,2025-01-29 15:00,-2.3,,4.5,270,54,5
108,서울,2025-01-29 16:00,-1.9,,4.5,270,47,1
108,서울,2025-01-29 17:00,-2.5,,3.3,290,45,0
108,서울,2025-01-29 18:00,-3.6,,3.2,270,53,0
108,서울,2025-01-29 19:00,-4.3,,2.8,270,56,0
108,서울,2025-01-29 20:00,-4.7,,2.9,270,55,0
108,서울,2025-01-29 21:00,-5,,3,270,57,0
108,서울,2025-01-29 22:00,-5.4,,2.7,270,56,0
108,서울,2025-01-29 23:00,-5.4,,2.8,250,59,5
108,서울,2025-01-30 0:00,-5.5,,2.6,270,58,0
108,서울,2025-01-30 1:00,-5.9,,2.5,270,61,5
108,서울,2025-01-30 2:00,-6.2,,2.2,250,63,1
108,서울,2025-01-30 3:00,-6.6,,0.9,270,63,5
108,서울,2025-01-30 4:00,-6.5,,1.7,270,62,5
108,서울,2025-01-30 5:00,-7.1,,1.2,270,62,6
108,서울,2025-01-30 6:00,-7.2,,1.2,320,62,6
108,서울,2025-01-30 7:00,-7.3,,1.7,270,61,6
108,서울,2025-01-30 8:00,-7.4,,1.1,320,62,4
108,서울,2025-01-30 9:00,-7,,1.2,360,63,6
108,서울,2025-01-30 10:00,-5.2,,1.4,290,54,2
108,서울,2025-01-30 11:00,-3.4,,1.2,200,47,8
108,서울,2025-01-30 12:00,-2.3,,1.4,250,39,1
108,서울,2025-01-30 13:00,-1.2,,2.8,250,34,8
108,서울,2025-01-30 14:00,-1.3,,2.6,200,35,8
108,서울,2025-01-30 15:00,-1.3,,1.9,250,33,9
108,서울,2025-01-30 16:00,-1.7,,2.4,250,30,9
108,서울,2025-01-30 17:00,-1.7,,2.1,290,32,9
108,서울,2025-01-30 18:00,-1.8,,1.5,290,34,9
108,서울,2025-01-30 19:00,-1.8,,1.2,250,36,9
108,서울,2025-01-30 20:00,-1.9,,0.9,250,35,9
108,서울,2025-01-30 21:00,-2.1,,1,340,38,8
108,서울,2025-01-30 22:00,-1.9,,1,360,37,9
108,서울,2025-01-30 23:00,-2,,1.3,20,40,9
108,서울,2025-01-31 0:00,-1.8,,1.4,50,41,9
108,서울,2025-01-31 1:00,-1.6,,1.6,50,41,9
108,서울,2025-01-31 2:00,-1.9,,1.5,50,43,9
108,서울,2025-01-31 3:00,-1.7,0,1.9,50,46,9
108,서울,2025-01-31 4:00,-1.9,,1.4,70,55,9
108,서울,2025-01-31 5:00,-2.3,,2.1,50,68,9
108,서울,2025-01-31 6:00,-2.5,0,1.2,70,72,9
108,서울,2025-01-31 7:00,-2.6,,2.5,50,77,9
108,서울,2025-01-31 8:00,-2.4,,2.5,50,81,9
108,서울,2025-01-31 9:00,-2.1,0.1,2.5,70,82,9
108,서울,2025-01-31 10:00,-1.9,,2.6,50,83,9
108,서울,2025-01-31 11:00,-1.5,,3.2,50,82,9
108,서울,2025-01-31 12:00,-0.9,0,2,70,79,9
108,서울,2025-01-31 13:00,-0.6,,1.6,70,81,9
108,서울,2025-01-31 14:00,-0.7,,2.5,70,87,10
108,서울,2025-01-31 15:00,-0.4,1.4,2.9,50,90,10
108,서울,2025-01-31 16:00,-0.2,,2.5,50,90,10
108,서울,2025-01-31 17:00,-0.1,,2.5,50,90,10
108,서울,2025-01-31 18:00,0,0.6,1.7,50,91,10
108,서울,2025-01-31 19:00,0.2,,1.5,50,92,10
108,서울,2025-01-31 20:00,0.3,,1.2,70,92,10
108,서울,2025-01-31 21:00,0.4,0.3,2.1,70,91,10
108,서울,2025-01-31 22:00,0.6,,1.7,70,91,9
108,서울,2025-01-31 23:00,0.6,,0.9,50,90,10
108,서울,2025-02-01 0:00,0.6,0,1.5,50,90,9
108,서울,2025-02-01 1:00,0.4,,1.2,50,90,10
108,서울,2025-02-01 2:00,-0.1,,2.2,20,91,9
108,서울,2025-02-01 3:00,-0.5,,0.8,50,91,8
108,서울,2025-02-01 4:00,-1,,1.1,50,91,8
108,서울,2025-02-01 5:00,-1.4,,1.4,20,91,8
108,서울,2025-02-01 6:00,-1.8,,1.4,50,90,9
108,서울,2025-02-01 7:00,-2,,1.8,20,89,9
108,서울,2025-02-01 8:00,-2,,1.5,50,88,9
108,서울,2025-02-01 9:00,-1.6,,1.7,50,88,9
108,서울,2025-02-01 10:00,-0.4,,2.2,50,82,9
108,서울,2025-02-01 11:00,1.5,,2.7,70,77,9
108,서울,2025-02-01 12:00,2.6,,2.5,50,74,8
108,서울,2025-02-01 13:00,3.8,,1.4,50,69,3
108,서울,2025-02-01 14:00,5.5,,1.4,340,64,0
108,서울,2025-02-01 15:00,7.2,,0.9,180,59,0
108,서울,2025-02-01 16:00,7.8,,1.1,250,55,0
108,서울,2025-02-01 17:00,6.9,,2.4,270,52,0
108,서울,2025-02-01 18:00,5,,1.6,270,52,0
108,서울,2025-02-01 19:00,3.7,,1.1,290,56,0
108,서울,2025-02-01 20:00,2.6,,1.9,270,63,0
108,서울,2025-02-01 21:00,1.7,,1.4,290,68,0
108,서울,2025-02-01 22:00,0.9,,2,270,70,0
108,서울,2025-02-01 23:00,0.3,,0.6,200,70,0
108,서울,2025-02-02 0:00,0,,2.8,70,72,0
108,서울,2025-02-02 1:00,-0.4,,0.7,230,75,3
108,서울,2025-02-02 2:00,-1.1,,0.7,290,79,0
108,서울,2025-02-02 3:00,-1.3,,0.9,20,82,5
108,서울,2025-02-02 4:00,-1.4,,1.1,360,78,3
108,서울,2025-02-02 5:00,-1.8,,1.6,50,81,0
108,서울,2025-02-02 6:00,-2.2,,2.2,20,81,0
108,서울,2025-02-02 7:00,-2,,0.3,0,83,5
108,서울,2025-02-02 8:00,-2.4,,1.8,20,84,1
108,서울,2025-02-02 9:00,-1.5,,1.6,70,84,0
108,서울,2025-02-02 10:00,1.1,,0.5,270,74,0
108,서울,2025-02-02 11:00,4.2,,1.9,200,66,1
108,서울,2025-02-02 12:00,4.9,,2.2,290,58,5
108,서울,2025-02-02 13:00,5.2,,3.1,290,54,4
108,서울,2025-02-02 14:00,6.4,,3,250,50,8
108,서울,2025-02-02 15:00,6.6,,2.8,270,42,8
108,서울,2025-02-02 16:00,6.2,,2.9,270,47,8
108,서울,2025-02-02 17:00,5.2,,2.6,270,53,9
108,서울,2025-02-02 18:00,3.7,,4.3,250,52,3
108,서울,2025-02-02 19:00,2.2,,2.9,250,55,7
108,서울,2025-02-02 20:00,1.7,,2.7,250,60,7
108,서울,2025-02-02 21:00,1.5,,1.9,250,68,7
108,서울,2025-02-02 22:00,1.7,,2.7,250,75,7
108,서울,2025-02-02 23:00,1.3,,3,270,77,7
108,서울,2025-02-03 0:00,0.6,0,3.3,250,70,0
108,서울,2025-02-03 1:00,0.4,,3.6,270,72,8
108,서울,2025-02-03 2:00,0,,4,270,60,9
108,서울,2025-02-03 3:00,-0.7,,3.8,270,57,0
108,서울,2025-02-03 4:00,-1.6,,1.9,270,61,0
108,서울,2025-02-03 5:00,-2,,3.9,250,66,0
108,서울,2025-02-03 6:00,-3,,4.3,270,59,0
108,서울,2025-02-03 7:00,-4.1,,3.8,270,60,0
108,서울,2025-02-03 8:00,-4.7,,3.1,270,56,0
108,서울,2025-02-03 9:00,-4.7,,5.5,290,53,0
108,서울,2025-02-03 10:00,-4.3,,5.7,270,47,0
108,서울,2025-02-03 11:00,-3.9,,4.7,290,43,0
108,서울,2025-02-03 12:00,-3,,5.5,270,39,0
108,서울,2025-02-03 13:00,-3,,4.5,290,35,0
108,서울,2025-02-03 14:00,-2.2,,5.2,270,34,0
108,서울,2025-02-03 15:00,-1.8,,5,270,31,0
108,서울,2025-02-03 16:00,-2.5,,4.5,270,31,0
108,서울,2025-02-03 17:00,-2.9,,4.9,270,38,0
108,서울,2025-02-03 18:00,-4.4,,4.2,290,43,0
108,서울,2025-02-03 19:00,-5.3,,3.7,270,48,0
108,서울,2025-02-03 20:00,-6.2,,5.1,290,50,0
108,서울,2025-02-03 21:00,-7.1,,4.6,290,55,0
108,서울,2025-02-03 22:00,-7.8,,4.7,270,53,0
108,서울,2025-02-03 23:00,-8.1,,3,270,55,0
108,서울,2025-02-04 0:00,-8.2,,4.2,270,53,0
108,서울,2025-02-04 1:00,-8.5,,3,290,51,0
108,서울,2025-02-04 2:00,-8.9,,3.8,290,49,0
108,서울,2025-02-04 3:00,-9.5,,3.5,270,52,0
108,서울,2025-02-04 4:00,-9.9,,3.6,270,53,0
108,서울,2025-02-04 5:00,-10.5,,3.6,250,55,0
108,서울,2025-02-04 6:00,-10.7,,3.5,270,54,0
108,서울,2025-02-04 7:00,-11.2,,3.1,270,55,0
108,서울,2025-02-04 8:00,-11.4,,2.7,290,56,0
108,서울,2025-02-04 9:00,-11,,2.8,290,50,0
108,서울,2025-02-04 10:00,-10.1,,4.5,290,47,0
108,서울,2025-02-04 11:00,-9.3,,4.3,290,44,0
108,서울,2025-02-04 12:00,-7.9,,4.1,270,44,0
108,서울,2025-02-04 13:00,-6.7,,4.2,270,41,0
108,서울,2025-02-04 14:00,-6.7,,5.4,290,39,0
108,서울,2025-02-04 15:00,-5.9,,5.3,270,40,0
108,서울,2025-02-04 16:00,-5.8,,4.8,270,41,0
108,서울,2025-02-04 17:00,-6.3,,4.3,270,43,0
108,서울,2025-02-04 18:00,-7.4,,3.3,290,49,0
108,서울,2025-02-04 19:00,-8.2,,3.4,270,50,0
108,서울,2025-02-04 20:00,-8.8,,3.2,270,51,0
108,서울,2025-02-04 21:00,-9.2,,3.8,270,55,0
108,서울,2025-02-04 22:00,-9.8,,3.2,290,59,0
108,서울,2025-02-04 23:00,-10.4,,3,270,60,0
108,서울,2025-02-05 0:00,-10.5,,3.9,270,62,0
108,서울,2025-02-05 1:00,-10.6,,3.1,290,62,0
108,서울,2025-02-05 2:00,-10.9,,2.6,290,61,0
108,서울,2025-02-05 3:00,-11.3,,2.2,250,62,0
108,서울,2025-02-05 4:00,-11.4,,2.5,270,62,0
108,서울,2025-02-05 5:00,-11.6,,2.4,250,65,0
108,서울,2025-02-05 6:00,-11.4,,2.1,270,65,0
108,서울,2025-02-05 7:00,-11.3,,2.7,270,60,0
108,서울,2025-02-05 8:00,-11.2,,1.9,290,58,0
108,서울,2025-02-05 9:00,-10.5,,3.5,270,55,9
108,서울,2025-02-05 10:00,-9.5,,2.5,320,49,9
108,서울,2025-02-05 11:00,-8.6,,3.3,270,42,9
108,서울,2025-02-05 12:00,-7.5,,3,270,39,7
108,서울,2025-02-05 13:00,-5.6,,6.6,290,34,0
108,서울,2025-02-05 14:00,-4.1,,3.8,270,34,0
108,서울,2025-02-05 15:00,-3.9,,3.9,290,35,0
108,서울,2025-02-05 16:00,-4.3,,5,290,37,0
108,서울,2025-02-05 17:00,-4.9,,5.7,270,34,0
108,서울,2025-02-05 18:00,-6,,4.2,270,41,0
108,서울,2025-02-05 19:00,-6.9,,4.8,270,45,0
108,서울,2025-02-05 20:00,-7.5,,4.1,290,46,0
108,서울,2025-02-05 21:00,-8.4,,4.5,270,44,0
108,서울,2025-02-05 22:00,-9.2,,3.3,250,44,0
108,서울,2025-02-05 23:00,-9.7,,2.5,270,48,0
108,서울,2025-02-06 0:00,-10.2,,2.6,340,52,0
108,서울,2025-02-06 1:00,-10.8,,1.3,270,53,0
108,서울,2025-02-06 2:00,-10.9,,1,290,54,0
108,서울,2025-02-06 3:00,-11.2,,1,270,53,0
108,서울,2025-02-06 4:00,-11.5,,1.4,250,53,0
108,서울,2025-02-06 5:00,-11,,1.5,290,57,0
108,서울,2025-02-06 6:00,-11,,1.6,290,60,0
108,서울,2025-02-06 7:00,-10.9,,1,290,58,0
108,서울,2025-02-06 8:00,-11.2,,1,50,61,0
108,서울,2025-02-06 9:00,-9.9,,1.5,180,55,0
108,서울,2025-02-06 10:00,-6.7,,0.4,0,42,0
108,서울,2025-02-06 11:00,-3.7,,2.2,180,35,0
108,서울,2025-02-06 12:00,-2.2,,2.9,180,33,0
108,서울,2025-02-06 13:00,-1,,3.5,200,34,3
108,서울,2025-02-06 14:00,-0.8,,3.3,230,42,7
108,서울,2025-02-06 15:00,-0.9,,4,180,51,9
108,서울,2025-02-06 16:00,-2.2,,1.4,230,81,10
108,서울,2025-02-06 17:00,-2,,0.8,180,84,9
108,서울,2025-02-06 18:00,-1.9,2.3,0.9,250,85,8
108,서울,2025-02-06 19:00,-2.5,,1.4,250,82,6
108,서울,2025-02-06 20:00,-2.7,,1.1,230,82,8
108,서울,2025-02-06 21:00,-2.8,,1.6,340,81,8
108,서울,2025-02-06 22:00,-3.3,,2.2,340,71,9
108,서울,2025-02-06 23:00,-4.1,,0.7,20,64,2
108,서울,2025-02-07 0:00,-5,,0.8,50,61,0
108,서울,2025-02-07 1:00,-5.9,,2.4,20,73,2
108,서울,2025-02-07 2:00,-5.9,,2,20,77,10
